year,month,day,checklists,contributors,species
1884,2,17,0,1,1
1884,2,26,0,1,1
1884,3,2,0,1,4
1884,3,7,0,1,0
1884,3,8,0,1,0
1884,3,15,0,1,2
1884,3,17,0,2,2
1884,3,19,0,1,1
1884,3,21,1,1,3
1884,3,22,0,1,1
1884,3,24,0,2,1
1884,3,28,0,1,1
1884,3,29,0,1,1
1884,3,30,0,1,1
1884,4,4,0,2,2
1884,4,8,0,1,1
1884,4,11,0,1,0
1884,4,14,0,1,2
1884,4,18,0,1,1
1884,4,20,0,1,1
1884,4,25,0,1,1
1884,4,27,0,1,1
1884,4,28,0,1,1
1884,5,1,0,1,1
1884,5,2,0,1,1
1884,5,3,0,2,1
1884,5,4,0,1,0
1884,5,5,0,1,1
1884,5,7,0,1,1
1884,5,8,0,1,1
1884,5,9,0,2,2
1884,5,10,0,2,2
1884,5,11,0,1,1
1884,5,12,0,1,1
1884,5,13,0,2,2
1884,5,14,0,1,1
1884,5,15,0,2,1
1884,5,16,0,3,3
1884,5,17,0,2,2
1884,5,18,0,1,1
1884,5,19,0,1,1
1884,5,24,0,1,1
1884,5,29,0,1,2
1884,6,1,0,1,5
1884,6,2,0,1,1
1884,6,6,0,2,1
1884,6,8,0,1,7
1884,6,9,0,1,2
1884,6,13,0,1,1
1884,6,14,0,1,1
1884,6,15,0,1,3
1884,6,16,0,1,1
1884,6,22,0,1,1
1884,6,27,0,1,1
1884,6,28,0,1,1
1884,7,11,0,1,0
1884,7,17,0,2,3
1884,7,18,0,1,1
1884,7,20,0,1,1
1884,7,22,0,1,1
1884,8,20,0,1,1
1884,9,6,0,1,2
1884,9,8,0,1,1
1884,9,14,0,1,1
1884,9,19,0,1,4
1884,9,26,0,1,1
1884,10,1,0,1,1
1884,10,17,0,1,1
1884,10,20,0,1,1
1884,10,25,0,1,0
1884,10,31,0,2,1
1884,11,1,0,1,1
1884,11,15,0,2,1
1884,11,16,0,2,1
1884,11,30,0,1,1
1884,12,4,0,1,1
1884,12,18,0,1,1
1885,1,1,1,1,1
1885,2,1,1,1,1
1885,2,4,0,1,1
1885,2,7,0,1,1
1885,2,10,0,1,1
1885,2,12,0,1,1
1885,2,19,0,1,1
1885,2,20,0,1,0
1885,2,26,0,1,1
1885,2,28,0,3,2
1885,3,1,0,1,0
1885,3,3,0,1,0
1885,3,7,0,1,0
1885,3,9,0,1,1
1885,3,10,0,1,1
1885,3,11,0,1,1
1885,3,12,0,1,0
1885,3,16,0,1,0
1885,3,19,0,1,1
1885,3,21,0,1,1
1885,3,22,0,2,1
1885,3,23,0,1,0
1885,3,24,0,1,0
1885,3,25,0,2,0
1885,3,26,0,1,0
1885,3,27,0,1,0
1885,4,1,0,2,1
1885,4,2,0,2,3
1885,4,6,0,1,1
1885,4,8,0,1,1
1885,4,12,0,1,1
1885,4,14,0,1,1
1885,4,17,0,1,1
1885,4,18,0,1,2
1885,4,19,0,2,4
1885,4,20,0,1,2
1885,4,21,0,1,1
1885,4,22,0,1,1
1885,4,23,0,2,2
1885,4,24,0,1,1
1885,4,26,0,2,2
1885,4,27,0,1,1
1885,4,28,0,1,1
1885,4,29,0,1,1
1885,5,1,0,1,0
1885,5,2,0,1,1
1885,5,3,0,2,2
1885,5,4,0,1,1
1885,5,6,0,1,1
1885,5,7,0,1,2
1885,5,8,0,2,2
1885,5,9,0,1,1
1885,5,10,0,3,2
1885,5,11,0,2,2
1885,5,12,0,1,1
1885,5,13,0,2,1
1885,5,14,0,1,1
1885,5,15,0,4,2
1885,5,16,0,1,0
1885,5,17,0,1,1
1885,5,18,0,1,1
1885,5,20,0,1,1
1885,5,21,0,2,0
1885,5,27,0,1,1
1885,5,30,0,1,9
1885,6,3,0,1,1
1885,6,4,0,1,1
1885,6,5,0,1,17
1885,6,6,0,2,3
1885,6,7,0,1,8
1885,6,8,0,3,9
1885,6,11,0,1,1
1885,6,12,0,1,3
1885,6,14,0,1,5
1885,6,16,0,1,1
1885,6,19,0,1,1
1885,7,5,0,1,1
1885,7,8,0,1,1
1885,7,15,0,1,1
1885,8,4,0,1,1
1885,8,15,0,2,2
1885,8,26,0,1,1
1885,9,6,0,1,0
1885,9,7,0,1,1
1885,9,12,0,1,3
1885,9,16,0,2,2
1885,9,17,0,1,1
1885,9,19,0,1,0
1885,9,26,0,1,0
1885,9,28,0,1,0
1885,10,1,0,1,1
1885,10,5,0,1,1
1885,10,8,0,2,2
1885,10,11,0,2,1
1885,10,12,0,1,1
1885,10,16,0,1,1
1885,10,17,0,1,1
1885,10,18,0,1,1
1885,10,19,0,1,1
1885,10,20,0,1,1
1885,10,23,0,1,1
1885,10,24,0,1,0
1885,10,28,0,1,1
1885,11,3,0,1,1
1885,11,5,0,1,1
1885,11,9,0,1,1
1885,11,10,0,1,1
1885,11,13,0,1,1
1885,11,18,0,1,1
1885,11,19,0,1,1
1885,11,21,0,1,1
1885,11,26,0,1,1
1885,12,4,0,1,1
1885,12,5,0,1,1
1885,12,20,0,1,0
1885,12,24,0,1,1
1885,12,29,0,1,1
1886,1,14,0,1,1
1886,1,19,0,1,1
1886,1,25,0,1,0
1886,1,26,0,1,0
1886,1,27,0,1,0
1886,1,28,0,1,0
1886,1,30,0,1,1
1886,2,2,0,1,1
1886,2,13,0,1,1
1886,2,26,0,1,0
1886,3,16,0,1,1
1886,3,18,0,1,0
1886,3,19,0,1,1
1886,3,21,0,1,1
1886,3,22,0,1,1
1886,3,28,0,1,1
1886,3,29,0,2,1
1886,3,30,0,1,0
1886,4,3,0,1,1
1886,4,5,0,1,1
1886,4,6,0,2,2
1886,4,7,0,2,2
1886,4,8,0,1,1
1886,4,9,0,1,1
1886,4,10,0,1,1
1886,4,11,0,1,0
1886,4,12,0,1,1
1886,4,14,0,2,2
1886,4,15,0,1,1
1886,4,17,0,2,1
1886,4,20,0,2,1
1886,4,21,0,2,2
1886,4,22,0,2,1
1886,4,23,0,1,1
1886,4,24,0,2,2
1886,4,25,0,2,4
1886,4,26,0,1,2
1886,4,27,0,1,3
1886,4,28,0,2,1
1886,4,29,0,1,1
1886,4,30,0,2,2
1886,5,1,0,2,3
1886,5,2,0,2,2
1886,5,3,0,1,1
1886,5,5,0,1,2
1886,5,6,0,2,2
1886,5,7,0,1,1
1886,5,8,0,1,1
1886,5,9,0,1,1
1886,5,10,0,1,1
1886,5,11,0,1,1
1886,5,13,0,2,3
1886,5,15,0,2,1
1886,5,18,0,1,1
1886,5,22,0,1,1
1886,5,25,0,1,1
1886,5,29,0,1,1
1886,6,2,0,1,0
1886,6,3,1,1,1
1886,6,7,0,1,1
1886,6,9,0,1,1
1886,7,1,1,1,1
1886,7,4,0,1,3
1886,7,6,1,1,2
1886,7,8,1,1,1
1886,7,12,0,1,1
1886,7,28,0,1,1
1886,7,29,0,1,1
1886,8,3,1,1,1
1886,8,5,0,1,1
1886,8,9,0,1,1
1886,8,16,0,1,1
1886,8,17,0,1,1
1886,8,23,0,1,1
1886,8,25,0,1,1
1886,8,26,0,2,1
1886,9,1,0,1,1
1886,9,2,0,1,1
1886,9,3,1,2,2
1886,9,6,1,1,1
1886,9,7,0,1,1
1886,9,10,0,1,0
1886,9,13,0,1,1
1886,9,17,0,1,1
1886,9,18,0,2,1
1886,9,19,1,1,1
1886,9,24,1,2,2
1886,9,26,0,2,2
1886,9,30,0,1,1
1886,10,1,0,2,3
1886,10,3,0,2,2
1886,10,4,0,1,1
1886,10,6,1,1,1
1886,10,12,0,1,1
1886,10,13,0,1,0
1886,10,15,0,1,1
1886,10,21,0,1,1
1886,10,27,0,1,1
1886,10,29,1,1,1
1886,11,1,1,1,1
1886,11,2,0,1,0
1886,11,5,0,1,1
1886,11,17,0,1,1
1886,11,18,0,1,1
1886,11,20,0,1,1
1886,12,16,0,1,1
1886,12,17,1,1,2
1887,1,1,0,1,1
1887,1,4,0,1,0
1887,1,15,0,1,1
1887,1,18,0,1,1
1887,1,22,0,1,1
1887,1,24,0,1,1
1887,2,8,0,1,1
1887,2,13,0,1,1
1887,3,2,0,2,2
1887,3,3,0,1,1
1887,3,6,0,1,2
1887,3,8,0,2,2
1887,3,10,0,1,1
1887,3,12,0,1,1
1887,3,15,1,1,1
1887,3,17,1,1,1
1887,3,22,0,1,1
1887,3,24,0,1,0
1887,3,25,0,1,1
1887,3,27,0,1,2
1887,3,28,0,1,1
1887,3,29,0,1,1
1887,3,31,0,1,1
1887,4,1,0,1,1
1887,4,2,1,2,2
1887,4,3,0,1,0
1887,4,6,1,1,1
1887,4,8,0,1,1
1887,4,9,0,1,1
1887,4,10,0,2,2
1887,4,11,0,1,1
1887,4,12,0,1,1
1887,4,14,0,1,1
1887,4,15,0,1,2
1887,4,16,0,1,2
1887,4,17,0,1,1
1887,4,18,0,2,2
1887,4,19,0,2,2
1887,4,22,0,1,1
1887,4,23,1,1,1
1887,4,25,0,1,1
1887,4,26,0,1,1
1887,4,28,0,1,1
1887,4,29,1,2,2
1887,4,30,0,1,1
1887,5,1,0,1,6
1887,5,2,0,1,2
1887,5,4,0,1,2
1887,5,5,0,1,2
1887,5,6,0,1,1
1887,5,7,1,3,3
1887,5,8,0,2,3
1887,5,9,1,1,31
1887,5,10,1,2,1
1887,5,11,0,1,1
1887,5,12,0,2,2
1887,5,14,0,1,1
1887,5,15,1,4,3
1887,5,18,1,1,2
1887,5,19,0,1,2
1887,5,21,1,1,2
1887,5,22,0,1,0
1887,5,25,0,2,2
1887,5,27,0,2,2
1887,5,28,0,2,2
1887,6,1,0,2,2
1887,6,2,0,1,1
1887,6,16,0,1,1
1887,6,18,0,1,1
1887,6,24,1,1,11
1887,6,25,3,1,14
1887,6,26,2,2,16
1887,6,29,0,1,0
1887,7,14,0,1,1
1887,7,25,0,1,0
1887,7,31,0,1,0
1887,8,10,1,1,1
1887,8,11,0,1,1
1887,8,12,0,1,1
1887,8,26,0,1,2
1887,8,30,0,2,2
1887,9,1,1,2,2
1887,9,3,0,1,1
1887,9,4,0,1,1
1887,9,14,0,2,1
1887,9,15,0,1,2
1887,9,16,0,1,3
1887,9,17,1,2,2
1887,9,18,0,2,2
1887,9,21,0,1,1
1887,9,22,0,3,3
1887,9,23,0,1,1
1887,9,25,0,2,2
1887,9,27,0,1,2
1887,9,29,0,1,1
1887,9,30,1,1,1
1887,10,5,0,1,1
1887,10,7,0,1,1
1887,10,8,1,2,2
1887,10,9,0,1,1
1887,10,10,0,1,1
1887,10,14,0,1,1
1887,10,15,0,1,1
1887,10,16,0,1,1
1887,10,17,0,1,1
1887,10,20,0,2,1
1887,10,22,0,1,1
1887,10,23,0,1,1
1887,10,28,0,1,1
1887,11,4,0,1,1
1887,11,7,0,1,1
1887,11,8,0,1,2
1887,11,11,1,1,1
1887,11,13,0,1,1
1887,11,15,0,1,1
1887,11,19,1,2,2
1887,11,20,0,1,1
1887,11,24,0,1,1
1887,11,28,1,1,1
1887,12,11,0,1,0
1888,1,9,1,1,1
1888,1,19,1,1,1
1888,3,9,0,1,1
1888,3,13,0,1,1
1888,3,15,0,3,3
1888,3,17,1,1,2
1888,3,21,0,1,1
1888,3,24,1,4,2
1888,3,26,0,1,1
1888,3,29,1,1,1
1888,4,1,0,2,1
1888,4,2,0,1,1
1888,4,3,0,2,2
1888,4,4,1,1,1
1888,4,5,0,2,3
1888,4,6,0,1,1
1888,4,8,1,2,3
1888,4,10,0,1,1
1888,4,11,1,1,1
1888,4,12,0,1,2
1888,4,13,0,1,1
1888,4,14,0,1,1
1888,4,15,0,2,1
1888,4,16,0,1,2
1888,4,17,0,1,0
1888,4,18,0,3,3
1888,4,21,1,2,2
1888,4,22,0,1,1
1888,4,23,0,1,1
1888,4,24,1,2,2
1888,4,25,1,1,2
1888,4,26,0,2,3
1888,4,27,0,2,11
1888,4,28,0,2,3
1888,4,29,0,1,1
1888,4,30,0,3,4
1888,5,1,1,3,4
1888,5,2,0,2,3
1888,5,3,0,2,4
1888,5,4,1,4,2
1888,5,5,0,2,6
1888,5,6,0,1,1
1888,5,8,0,2,4
1888,5,9,0,4,4
1888,5,10,0,3,5
1888,5,11,0,1,2
1888,5,12,0,2,3
1888,5,13,0,2,3
1888,5,15,0,1,1
1888,5,16,0,1,1
1888,5,17,0,3,2
1888,5,18,0,3,3
1888,5,19,0,1,1
1888,5,20,0,3,4
1888,5,21,1,3,2
1888,5,22,0,1,2
1888,5,24,1,3,2
1888,5,26,1,1,3
1888,5,27,0,1,2
1888,5,30,0,1,1
1888,5,31,0,2,1
1888,6,1,0,1,1
1888,6,2,1,2,2
1888,6,3,1,1,1
1888,6,9,1,2,2
1888,6,11,1,1,5
1888,6,12,2,2,17
1888,6,13,3,1,14
1888,6,14,1,2,3
1888,6,15,1,1,5
1888,6,16,1,1,14
1888,6,17,1,1,14
1888,6,18,3,1,11
1888,6,21,0,1,0
1888,6,22,1,1,1
1888,6,25,0,1,1
1888,6,30,1,1,1
1888,7,1,0,2,2
1888,7,5,1,1,1
1888,7,8,0,1,1
1888,7,10,0,1,1
1888,7,15,0,1,1
1888,7,23,0,2,1
1888,7,26,0,1,18
1888,7,28,0,2,15
1888,7,30,0,1,1
1888,8,3,0,1,1
1888,8,5,0,1,1
1888,8,10,0,2,2
1888,8,15,0,1,2
1888,8,23,0,1,1
1888,8,24,0,1,1
1888,8,25,1,1,1
1888,8,26,0,3,4
1888,8,28,0,2,2
1888,8,29,0,1,1
1888,8,30,0,1,1
1888,8,31,0,1,1
1888,9,1,0,1,1
1888,9,5,0,1,1
1888,9,6,0,2,1
1888,9,7,0,1,1
1888,9,9,0,1,0
1888,9,10,0,1,1
1888,9,11,0,1,1
1888,9,12,0,2,2
1888,9,13,0,2,1
1888,9,14,0,1,1
1888,9,15,0,1,1
1888,9,16,0,1,1
1888,9,17,0,1,2
1888,9,18,0,1,1
1888,9,22,0,1,2
1888,9,23,0,1,1
1888,9,24,0,1,1
1888,9,25,0,1,2
1888,9,26,0,3,2
1888,9,27,0,1,1
1888,9,30,0,2,3
1888,10,2,0,1,1
1888,10,3,0,2,2
1888,10,4,1,1,1
1888,10,7,0,2,2
1888,10,8,0,2,2
1888,10,9,0,1,1
1888,10,10,1,2,2
1888,10,11,0,1,1
1888,10,14,0,1,1
1888,10,15,0,2,2
1888,10,16,0,1,1
1888,10,18,1,2,2
1888,10,19,0,1,1
1888,10,20,0,1,1
1888,10,21,0,1,1
1888,10,22,0,1,0
1888,10,23,0,2,2
1888,10,24,0,1,1
1888,10,25,0,1,1
1888,10,26,0,1,1
1888,10,29,0,1,1
1888,10,30,0,1,1
1888,11,1,0,1,1
1888,11,3,0,1,1
1888,11,4,0,2,2
1888,11,6,0,1,1
1888,11,7,0,1,1
1888,11,19,0,2,2
1888,11,22,0,1,1
1888,12,10,0,1,0
1888,12,21,0,1,1
1888,12,30,0,1,1
1889,1,1,1,2,2
1889,1,19,0,1,0
1889,1,22,0,1,1
1889,1,25,0,1,1
1889,3,2,0,1,0
1889,3,3,0,1,2
1889,3,4,0,1,1
1889,3,5,0,1,1
1889,3,13,0,1,1
1889,3,15,0,1,1
1889,3,16,1,2,1
1889,3,17,0,2,4
1889,3,20,0,3,3
1889,3,21,0,2,2
1889,3,22,0,1,0
1889,3,23,0,1,1
1889,3,24,0,2,1
1889,3,26,0,2,1
1889,3,27,0,1,0
1889,3,28,0,1,0
1889,4,1,0,2,2
1889,4,2,1,3,1
1889,4,3,0,2,3
1889,4,4,0,2,3
1889,4,5,0,2,2
1889,4,6,1,3,3
1889,4,7,0,2,3
1889,4,8,0,4,5
1889,4,9,0,3,3
1889,4,10,0,1,1
1889,4,11,0,2,4
1889,4,12,0,3,3
1889,4,13,0,3,3
1889,4,14,0,1,2
1889,4,16,0,1,0
1889,4,17,0,2,3
1889,4,18,0,1,2
1889,4,19,0,3,3
1889,4,20,0,3,4
1889,4,21,0,3,4
1889,4,22,0,2,2
1889,4,24,0,1,1
1889,4,25,0,3,3
1889,4,26,1,3,4
1889,4,27,0,2,3
1889,4,28,0,3,3
1889,4,29,0,1,1
1889,4,30,0,1,1
1889,5,1,1,2,3
1889,5,2,0,3,3
1889,5,3,0,2,2
1889,5,4,1,2,3
1889,5,5,1,2,8
1889,5,6,0,2,3
1889,5,7,0,1,2
1889,5,8,1,3,4
1889,5,9,0,2,4
1889,5,10,1,1,1
1889,5,11,0,3,4
1889,5,12,0,1,1
1889,5,14,1,1,2
1889,5,15,1,3,3
1889,5,16,0,2,2
1889,5,17,0,1,1
1889,5,18,1,3,3
1889,5,19,0,3,3
1889,5,20,1,3,3
1889,5,22,1,1,1
1889,5,23,0,2,1
1889,5,25,1,1,1
1889,5,29,0,1,0
1889,5,30,0,1,1
1889,6,1,1,1,1
1889,6,3,0,2,1
1889,6,4,1,1,1
1889,6,5,0,1,0
1889,6,8,0,2,3
1889,6,14,0,1,1
1889,6,15,0,2,3
1889,6,18,1,2,3
1889,6,19,0,1,0
1889,6,22,0,1,1
1889,6,27,0,1,1
1889,7,1,1,2,1
1889,7,2,0,1,0
1889,7,4,0,2,2
1889,7,7,0,1,4
1889,7,8,0,1,1
1889,7,12,1,1,3
1889,7,17,1,2,2
1889,7,22,0,1,1
1889,7,23,1,2,2
1889,7,24,3,3,36
1889,7,25,0,1,0
1889,7,28,1,2,2
1889,7,29,0,1,2
1889,7,31,0,1,1
1889,8,1,1,2,2
1889,8,4,0,2,2
1889,8,8,0,3,3
1889,8,10,1,1,2
1889,8,11,0,2,3
1889,8,12,1,1,1
1889,8,13,0,1,0
1889,8,14,1,1,1
1889,8,16,1,2,1
1889,8,17,1,1,1
1889,8,19,1,2,2
1889,8,24,0,1,1
1889,8,25,0,1,1
1889,8,27,0,1,1
1889,8,28,0,1,1
1889,8,30,0,1,1
1889,8,31,0,1,1
1889,9,1,0,1,1
1889,9,2,1,1,3
1889,9,4,0,1,1
1889,9,5,1,2,2
1889,9,7,0,2,3
1889,9,8,0,1,1
1889,9,9,0,1,1
1889,9,10,0,2,2
1889,9,11,1,4,4
1889,9,12,0,4,4
1889,9,13,1,2,2
1889,9,14,0,1,2
1889,9,15,0,2,2
1889,9,16,0,2,2
1889,9,17,2,2,5
1889,9,18,0,1,2
1889,9,19,1,1,1
1889,9,20,0,2,2
1889,9,21,0,1,1
1889,9,22,1,3,3
1889,9,23,0,1,1
1889,9,24,0,3,4
1889,9,25,0,1,1
1889,9,26,0,1,1
1889,9,27,1,2,3
1889,9,28,2,2,4
1889,9,29,0,3,2
1889,9,30,1,2,2
1889,10,1,0,1,1
1889,10,3,0,1,1
1889,10,4,0,2,1
1889,10,5,1,3,3
1889,10,6,0,2,2
1889,10,7,1,1,1
1889,10,8,1,1,1
1889,10,9,1,2,3
1889,10,10,1,1,3
1889,10,11,0,1,1
1889,10,12,1,2,2
1889,10,13,1,3,9
1889,10,14,0,1,1
1889,10,15,0,1,1
1889,10,20,0,1,1
1889,10,23,0,1,1
1889,10,24,0,1,0
1889,10,26,1,1,1
1889,11,2,1,1,1
1889,11,4,1,1,1
1889,11,5,1,2,3
1889,11,7,0,1,1
1889,11,8,1,1,5
1889,11,9,1,2,5
1889,11,13,1,1,1
1889,11,14,1,2,2
1889,11,15,0,1,1
1889,11,16,0,1,1
1889,11,20,0,1,1
1889,11,22,0,2,0
1889,11,23,1,1,2
1889,11,25,1,1,1
1889,11,26,1,1,1
1889,11,28,1,1,1
1889,11,30,1,1,4
1889,12,2,1,2,1
1889,12,3,1,1,2
1889,12,5,1,1,3
1889,12,6,1,1,1
1889,12,7,1,1,1
1889,12,8,1,1,1
1889,12,9,1,1,1
1889,12,10,1,1,3
1889,12,11,1,1,2
1889,12,13,1,1,4
1889,12,15,0,1,1
1889,12,16,0,1,1
1889,12,17,1,1,3
1889,12,19,1,1,2
1889,12,20,1,1,5
1889,12,21,1,1,1
1889,12,23,1,1,2
1889,12,26,0,1,1
1889,12,28,0,1,5
1890,1,1,0,3,3
1890,1,3,1,1,2
1890,1,4,1,1,6
1890,1,8,0,1,1
1890,1,9,0,1,1
1890,1,11,0,1,1
1890,1,12,1,1,1
1890,1,15,1,1,1
1890,1,16,0,1,1
1890,1,19,0,1,2
1890,1,20,0,1,1
1890,1,22,1,1,1
1890,1,25,1,1,2
1890,1,28,1,1,1
1890,1,30,0,1,0
1890,1,31,0,1,2
1890,2,4,0,2,2
1890,2,7,1,2,2
1890,2,9,0,1,1
1890,2,13,0,2,2
1890,2,14,1,1,4
1890,2,18,0,2,2
1890,2,19,1,2,1
1890,2,21,1,2,5
1890,2,22,0,1,1
1890,2,24,1,1,1
1890,3,2,1,1,3
1890,3,3,0,1,0
1890,3,5,1,1,3
1890,3,6,0,1,1
1890,3,10,1,1,2
1890,3,11,1,2,6
1890,3,12,1,2,2
1890,3,13,1,3,6
1890,3,15,2,2,9
1890,3,17,2,2,2
1890,3,19,2,3,4
1890,3,21,1,1,1
1890,3,22,1,2,3
1890,3,23,0,1,1
1890,3,24,0,1,3
1890,3,25,0,2,3
1890,3,26,1,1,3
1890,3,27,0,1,1
1890,3,28,0,1,0
1890,3,31,0,3,3
1890,4,1,1,2,1
1890,4,2,1,2,2
1890,4,4,1,4,2
1890,4,5,0,2,3
1890,4,6,1,2,2
1890,4,7,1,4,5
1890,4,8,1,3,4
1890,4,9,1,1,2
1890,4,10,0,1,1
1890,4,12,1,5,5
1890,4,13,0,1,1
1890,4,14,2,4,6
1890,4,15,0,2,2
1890,4,16,0,1,1
1890,4,17,0,1,1
1890,4,18,0,2,2
1890,4,19,2,3,4
1890,4,20,0,2,1
1890,4,21,2,2,5
1890,4,22,0,2,2
1890,4,23,2,4,4
1890,4,24,1,2,7
1890,4,25,2,4,5
1890,4,26,1,1,3
1890,4,27,1,2,3
1890,4,28,1,3,6
1890,4,29,2,6,8
1890,4,30,0,2,3
1890,5,2,0,2,4
1890,5,3,1,4,6
1890,5,4,0,2,5
1890,5,5,1,4,4
1890,5,6,2,3,3
1890,5,7,1,2,3
1890,5,8,1,2,6
1890,5,9,0,1,3
1890,5,10,0,3,3
1890,5,11,1,4,5
1890,5,12,0,2,3
1890,5,15,0,2,2
1890,5,16,0,2,2
1890,5,17,0,1,1
1890,5,18,0,1,3
1890,5,19,0,1,1
1890,5,21,0,1,1
1890,5,22,0,2,2
1890,5,23,0,2,1
1890,5,24,0,1,2
1890,5,25,0,2,12
1890,5,26,0,2,2
1890,5,28,0,4,6
1890,5,29,0,1,1
1890,5,30,1,2,2
1890,5,31,0,2,3
1890,6,1,0,3,8
1890,6,2,1,2,2
1890,6,3,1,3,2
1890,6,4,0,2,4
1890,6,5,0,3,12
1890,6,7,0,2,4
1890,6,8,0,2,2
1890,6,10,0,1,4
1890,6,11,0,2,12
1890,6,12,0,1,5
1890,6,13,0,1,11
1890,6,14,0,1,2
1890,6,15,0,2,2
1890,6,16,0,1,1
1890,6,17,0,1,1
1890,6,18,0,1,1
1890,6,19,0,4,4
1890,6,20,0,2,4
1890,6,21,0,2,8
1890,6,22,0,2,5
1890,6,25,0,1,1
1890,6,26,1,2,3
1890,6,27,0,2,2
1890,6,28,0,1,3
1890,6,29,0,2,4
1890,6,30,0,1,3
1890,7,2,0,2,4
1890,7,3,0,1,1
1890,7,4,0,2,8
1890,7,5,0,1,2
1890,7,6,0,1,6
1890,7,7,0,1,1
1890,7,8,0,2,4
1890,7,9,0,1,2
1890,7,10,0,1,1
1890,7,11,0,1,2
1890,7,12,0,2,3
1890,7,13,0,2,8
1890,7,15,0,1,2
1890,7,16,1,2,3
1890,7,17,1,2,4
1890,7,18,0,1,1
1890,7,20,0,2,14
1890,7,21,1,3,5
1890,7,22,1,1,2
1890,7,23,0,2,3
1890,7,24,0,1,5
1890,7,25,0,1,1
1890,7,26,0,1,1
1890,7,27,0,2,7
1890,7,28,1,3,5
1890,7,29,0,1,4
1890,7,30,0,1,4
1890,7,31,0,1,4
1890,8,1,0,1,3
1890,8,2,0,1,5
1890,8,3,0,1,4
1890,8,4,0,1,3
1890,8,5,0,1,3
1890,8,7,0,2,4
1890,8,10,0,3,3
1890,8,11,0,2,6
1890,8,12,1,1,4
1890,8,13,0,1,1
1890,8,14,1,2,4
1890,8,15,1,1,2
1890,8,16,1,2,3
1890,8,17,0,1,1
1890,8,22,0,1,5
1890,8,23,0,1,3
1890,8,25,1,1,3
1890,8,29,1,1,3
1890,8,30,1,1,1
1890,9,1,1,2,2
1890,9,3,1,1,2
1890,9,4,1,1,3
1890,9,5,1,1,3
1890,9,6,1,1,2
1890,9,7,0,2,3
1890,9,9,1,1,4
1890,9,11,1,1,1
1890,9,12,1,1,1
1890,9,13,0,1,1
1890,9,15,1,1,1
1890,9,16,1,1,3
1890,9,17,1,1,3
1890,9,18,0,2,2
1890,9,19,1,1,2
1890,9,20,1,3,3
1890,9,23,1,1,4
1890,9,24,0,1,1
1890,9,25,1,2,4
1890,9,26,1,2,2
1890,9,29,1,1,2
1890,9,30,1,3,4
1890,10,1,1,2,4
1890,10,2,1,2,3
1890,10,3,0,1,1
1890,10,4,2,1,4
1890,10,6,1,1,2
1890,10,7,1,2,4
1890,10,9,0,1,1
1890,10,10,0,1,1
1890,10,11,1,3,2
1890,10,12,0,1,1
1890,10,13,1,1,1
1890,10,14,0,3,3
1890,10,15,1,2,2
1890,10,16,1,1,4
1890,10,17,2,2,2
1890,10,18,1,2,6
1890,10,19,1,4,5
1890,10,20,1,1,3
1890,10,21,1,1,4
1890,10,22,1,1,3
1890,10,23,1,1,4
1890,10,24,1,1,3
1890,10,25,0,1,5
1890,10,26,0,1,1
1890,10,27,1,1,1
1890,10,29,0,1,1
1890,11,1,1,3,4
1890,11,2,0,1,2
1890,11,5,0,2,3
1890,11,7,0,1,1
1890,11,11,0,1,2
1890,11,19,1,1,1
1890,11,27,0,2,1
1890,11,28,0,1,0
1890,11,29,0,1,0
1890,12,1,0,1,0
1890,12,5,0,1,1
1890,12,10,0,1,1
1890,12,13,1,1,1
1890,12,20,0,1,1
1890,12,26,0,1,0
1891,1,1,0,2,1
1891,1,4,1,1,0
1891,1,20,0,1,1
1891,1,29,0,1,1
1891,1,31,0,1,1
1891,2,2,0,1,2
1891,2,4,0,1,4
1891,2,7,1,1,1
1891,2,10,0,1,2
1891,2,23,0,1,1
1891,2,27,0,1,1
1891,3,13,1,1,5
1891,3,14,0,1,1
1891,3,16,1,2,2
1891,3,17,2,2,5
1891,3,18,1,1,1
1891,3,19,0,1,1
1891,3,20,1,1,1
1891,3,22,1,1,1
1891,3,24,1,1,1
1891,3,28,1,2,1
1891,3,29,0,1,5
1891,4,1,0,4,3
1891,4,3,0,1,1
1891,4,8,1,1,3
1891,4,9,0,1,0
1891,4,11,2,3,4
1891,4,12,1,3,8
1891,4,13,1,1,2
1891,4,15,1,4,7
1891,4,16,1,2,6
1891,4,17,1,1,1
1891,4,18,1,3,5
1891,4,19,0,3,8
1891,4,20,1,3,4
1891,4,21,0,1,2
1891,4,22,1,4,6
1891,4,23,0,3,6
1891,4,24,0,2,1
1891,4,25,0,2,5
1891,4,26,0,4,7
1891,4,27,0,1,1
1891,4,28,0,2,3
1891,5,1,0,3,5
1891,5,2,2,4,7
1891,5,3,1,4,11
1891,5,4,1,2,5
1891,5,5,0,1,1
1891,5,6,1,1,2
1891,5,7,0,1,5
1891,5,8,1,1,1
1891,5,9,1,2,4
1891,5,10,0,2,5
1891,5,11,1,2,2
1891,5,12,0,1,1
1891,5,14,0,2,3
1891,5,15,1,2,5
1891,5,16,1,2,3
1891,5,17,0,1,6
1891,5,18,0,4,6
1891,5,20,0,2,5
1891,5,21,0,1,1
1891,5,22,0,1,1
1891,5,23,1,1,3
1891,5,24,0,1,8
1891,5,25,0,3,3
1891,5,26,0,1,1
1891,5,27,0,2,2
1891,5,28,0,1,1
1891,5,29,1,2,1
1891,5,30,1,2,2
