,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
624,tunswa,Tundra Swan,Cygnus columbianus,L3091619,Des Lacs NWR--Lower Des Lacs Lake,2020-09-29 16:30,6.0,48.607187,-102.0095084,True,False,False,S74227709
625,ruff,Ruff,Calidris pugnax,L266875,Willcox--Lake Cochise and Twin Lakes Golf Course,2020-09-29 16:30,1.0,32.2298515,-109.8243175,True,True,False,S74230024
626,shtsan,Sharp-tailed Sandpiper,Calidris acuminata,L282253,Billy Frank Jr. Nisqually NWR,2020-09-29 16:30,1.0,47.0812514,-122.7180576,True,True,False,S74229179
627,swagoo2,Swan Goose (Domestic type),Anser cygnoides (Domestic type),L140687,ABQ BioPark--Tingley Lagoon,2020-09-29 16:29,1.0,35.0864029,-106.6737442,True,True,False,S74224263
628,sapsuc,sapsucker sp.,Sphyrapicus sp.,L2271195,Staunton SP (Jefferson Co),2020-09-29 16:26,1.0,39.5174412,-105.3884554,True,False,False,S74227184
629,y00485,Cassin's/Blue-headed Vireo,Vireo cassinii/solitarius,L9159624,Canyon Club at Four Hills,2020-09-29 16:19,1.0,35.050426,-106.497246,True,True,True,S74227866
630,brnboo,Brown Booby,Sula leucogaster,L127324,Honeymoon Island SP,2020-09-29 16:19,1.0,28.0706,-82.8314,True,True,False,S74218600
631,maghum1,Rivoli's Hummingbird,Eugenes fulgens,L268114,Madera Canyon--Santa Rita Lodge,2020-09-29 16:15,2.0,31.7251514,-110.8801067,True,False,False,S74225471
632,grefri,Great Frigatebird,Fregata minor,L7900924,Lanai,2020-09-29 16:09,1.0,21.9065438,-159.5822563,True,False,True,S74229582
633,chclon,Chestnut-collared Longspur,Calcarius ornatus,L266875,Willcox--Lake Cochise and Twin Lakes Golf Course,2020-09-29 16:08,1.0,32.2298515,-109.8243175,True,True,False,S74229437
634,soogro1,Sooty Grouse,Dendragapus fuliginosus,L7676962,Lassen Volcanic NP--Cold Boiling Lake,2020-09-29 15:59,1.0,40.4562542,-121.4840269,True,True,False,S74229956
635,paired,Painted Redstart,Myioborus pictus,L1588063,NMSU Campus,2020-09-29 15:49,1.0,32.2798162,-106.7503689,True,True,False,S74223969
636,x00759,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,L6726175,Sequiota Park,2020-09-29 15:40,2.0,37.1474596,-93.2381897,True,True,False,S74219471
637,kingle,kinglet sp.,Regulus sp.,L163354,Green Lake,2020-09-29 15:38,1.0,47.681797,-122.33953,True,False,False,S74227368
638,zothaw,Zone-tailed Hawk,Buteo albonotatus,L1879333,Hazel Bazemore Park Hawkwatch Platform,2020-09-29 15:30,1.0,27.8660551,-97.6427346,True,False,False,S74223943
639,rempar,Red-masked Parakeet,Psittacara erythrogenys,L1501860,Holly Park,2020-09-29 15:30,4.0,37.7371541,-122.4201177,True,False,False,S74226248
640,whtdov,White-tipped Dove,Leptotila verreauxi,L1879333,Hazel Bazemore Park Hawkwatch Platform,2020-09-29 15:30,1.0,27.8660551,-97.6427346,True,False,False,S74223943
641,y00478,Iceland Gull,Larus glaucoides,L390227,Eagle Beach SRA,2020-09-29 15:30,40.0,58.5283716,-134.8270512,True,False,False,S74229893
642,calhum,Calliope Hummingbird,Selasphorus calliope,L129060,Portal,2020-09-29 15:27,1.0,31.9136009,-109.1408005,True,False,False,S74221578
643,whwcro,White-winged Crossbill,Loxia leucoptera,L534241,Peat Ponds Wildlife Area (Fairbanks),2020-09-29 15:16,10.0,64.9110145,-147.9393518,True,False,False,S74226185
644,borchi2,Boreal Chickadee,Poecile hudsonicus,L534241,Peat Ponds Wildlife Area (Fairbanks),2020-09-29 15:16,1.0,64.9110145,-147.9393518,True,False,False,S74226185
645,goldfi,Spinus sp. (goldfinch sp.),Spinus sp. (goldfinch sp.),L12103809,"663 Juanita Dr, Jacksonville US-OR 42.29527, -122.97629",2020-09-29 15:07,1.0,42.295271,-122.976286,True,False,True,S74223099
646,haemor1,Haemorhous sp.,Haemorhous sp.,L12103809,"663 Juanita Dr, Jacksonville US-OR 42.29527, -122.97629",2020-09-29 15:07,6.0,42.295271,-122.976286,True,False,True,S74223099
647,y00319,Rock/Band-tailed Pigeon,Columba livia/Patagioenas fasciata,L324835,North Seattle Comm.College,2020-09-29 15:00,5.0,47.7017213,-122.3312035,True,False,False,S74226334
648,buthum,Blue-throated Mountain-gem,Lampornis clemenciae,L129060,Portal,2020-09-29 14:57,1.0,31.9136009,-109.1408005,True,False,False,S74219625
649,y00639,crow/raven sp.,Corvus sp.,L12015378,North Deck,2020-09-29 14:56,1.0,47.3007803,-122.1125385,True,False,True,S74222631
650,mouqua,Mountain Quail,Oreortyx pictus,L12395301,"Lassen Volcanic National Park, Shingletown US-CA 40.44863, -121.53561",2020-09-29 14:52,3.0,40.448626,-121.535613,True,False,True,S74229890
651,manshe,Manx Shearwater,Puffinus puffinus,L490189,Camp Cronin,2020-09-29 14:52,1.0,41.3621949,-71.4872164,True,False,False,S74223374
652,ducfly,Dusky-capped Flycatcher,Myiarchus tuberculifer,L352346,Santa Gertrudis Lane (foot access only),2020-09-29 14:42,2.0,31.5620774,-111.047042,True,False,False,S74227585
653,rugdov,Ruddy Ground Dove,Columbina talpacoti,L352346,Santa Gertrudis Lane (foot access only),2020-09-29 14:42,2.0,31.5620774,-111.047042,True,True,False,S74227585
654,sprpip,Sprague's Pipit,Anthus spragueii,L5098119,TNC--Little Jerusalem Badlands SP,2020-09-29 14:20,1.0,38.8041409,-100.9401244,True,False,False,S74219077
655,yebkin2,yellow-bellied kingbird sp.,Tyrannus sp. (yellow-bellied),L302786,Hazel Bazemore Park (CTC 078),2020-09-29 14:14,1.0,27.8669646,-97.6418281,True,False,False,S74221401
656,eagle1,eagle sp.,Accipitridae sp. (eagle sp.),L12392929,Route 202,2020-09-29 14:09,1.0,40.7114649,-74.582633,True,False,True,S74214743
657,wantat1,Wandering Tattler,Tringa incana,L6574159,Siuslaw River--South Jetty (general),2020-09-29 14:08,1.0,44.0017135,-124.1344185,True,False,False,S74222185
658,y00619,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,L12394214,"El Capitán State Beach, Goleta US-CA 34.45966, -120.02506",2020-09-29 14:04,2.0,34.459655,-120.025062,True,False,True,S74222770
659,diurap1,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,L152646,Greene Valley Forest Preserve,2020-09-29 13:55,1.0,41.7385,-88.0777,True,False,False,S74222564
660,ariwoo,Arizona Woodpecker,Dryobates arizonae,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-29 13:51,1.0,31.8815054,-109.1891165,True,False,False,S74238308
661,kinrai4,King Rail,Rallus elegans,L199461,Lake Woodruff NWR,2020-09-29 13:50,1.0,29.1092685,-81.3752445,True,False,False,S74215030
662,grawar,Grace's Warbler,Setophaga graciae,L128906,Big Bend NP--Pine Canyon (FWTX 43),2020-09-29 13:45,1.0,29.2672329,-103.2484549,True,True,False,S74230966
663,gnatca1,gnatcatcher sp.,Polioptila sp.,L128906,Big Bend NP--Pine Canyon (FWTX 43),2020-09-29 13:45,1.0,29.2672329,-103.2484549,True,False,False,S74230966
664,leagre,Least Grebe,Tachybaptus dominicus,L263942,Christmas Mountains Oasis,2020-09-29 13:41,1.0,29.4917768,-103.4670389,True,True,False,S74228818
665,luchum,Lucifer Hummingbird,Calothorax lucifer,L263942,Christmas Mountains Oasis,2020-09-29 13:41,3.0,29.4917768,-103.4670389,True,False,False,S74228818
666,yelrai,Yellow Rail,Coturnicops noveboracensis,L12393646,Holland Well Fields,2020-09-29 13:31,1.0,44.085305,-96.297344,True,True,True,S74219420
667,scoter,scoter sp.,Melanitta sp.,L743257,Strawberry Hill,2020-09-29 13:25,200.0,44.2540677,-124.1119158,True,False,False,S74220296
668,chwwid,Chuck-will's-widow,Antrostomus carolinensis,L374130,Blucher Park (CTC 071),2020-09-29 13:23,1.0,27.791317,-97.399174,True,False,False,S74231632
669,saffin,Saffron Finch,Sicalis flaveola,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,4.0,19.059793,-155.615353,True,False,True,S74224916
670,hawhaw,Hawaiian Hawk,Buteo solitarius,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,2.0,19.059793,-155.615353,True,False,True,S74224916
671,warwhe1,Warbling White-eye,Zosterops japonicus,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,5.0,19.059793,-155.615353,True,False,True,S74224916
672,reblei,Red-billed Leiothrix,Leiothrix lutea,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,2.0,19.059793,-155.615353,True,False,True,S74224916
673,comwax,Common Waxbill,Estrilda astrild,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,3.0,19.059793,-155.615353,True,False,True,S74224916
674,yebcar,Yellow-billed Cardinal,Paroaria capitata,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,4.0,19.059793,-155.615353,True,False,True,S74224916
675,yefcan,Yellow-fronted Canary,Crithagra mozambica,L12394548,"94-6275 Kamāʻoa Rd, Naalehu US-HI 19.05979, -155.61535",2020-09-29 13:16,4.0,19.059793,-155.615353,True,False,True,S74224916
676,bulori,Bullock's Oriole,Icterus bullockii,L234314,De Anza Trail--Tubac,2020-09-29 13:10,1.0,31.6128313,-111.040829,True,False,False,S74224174
677,grepew,Greater Pewee,Contopus pertinax,L234314,De Anza Trail--Tubac,2020-09-29 13:10,1.0,31.6128313,-111.040829,True,True,False,S74224174
678,heptan,Hepatic Tanager,Piranga flava,L234314,De Anza Trail--Tubac,2020-09-29 13:10,1.0,31.6128313,-111.040829,True,False,False,S74224174
679,y00316,Royal/Elegant Tern,Thalasseus maximus/elegans,L471741,Villa Creek--Estero Bluffs State Park,2020-09-29 13:09,1.0,35.4599561,-120.9688341,True,False,False,S74225532
680,earque,Eared Quetzal,Euptilotis neoxenus,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-29 12:58,2.0,31.8815054,-109.1891165,True,True,False,S74218405
681,ridrai1,Ridgway's Rail,Rallus obsoletus,L161083,MLK Jr. Regional Shoreline--Arrowhead Marsh,2020-09-29 12:54,8.0,37.7421628,-122.2112274,True,False,False,S74220005
682,dawsco,Surf/Black Scoter,Melanitta perspicillata/americana,L1018792,Boiler Bay State Wayside,2020-09-29 12:47,5.0,44.8288173,-124.0658998,True,False,False,S74219567
683,x00427,Western x Clark's Grebe (hybrid),Aechmophorus occidentalis x clarkii,L168214,Eleven Mile State Park,2020-09-29 12:24,1.0,38.928547,-105.51113,True,True,False,S74227628
684,x00050,Herring x Glaucous-winged Gull (hybrid),Larus argentatus x glaucescens,L168214,Eleven Mile State Park,2020-09-29 12:24,1.0,38.928547,-105.51113,True,True,False,S74227628
685,y00600,Mallard/American Black Duck,Anas platyrhynchos/rubripes,L12393044,"117 Stephen Dr, Chatham US-MA 41.68108, -70.00392",2020-09-29 12:14,17.0,41.681082,-70.003918,True,False,True,S74215498
686,rosgoo,Ross's Goose,Anser rossii,L1215121,Carondelet Park,2020-09-29 12:00,1.0,38.5615895,-90.2653885,True,True,False,S74228080
687,monqua,Montezuma Quail,Cyrtonyx montezumae,L3651544,Madera Canyon--Old Baldy Trail,2020-09-29 11:55,6.0,31.7064483,-110.868596,True,False,False,S74225406
688,aldfly,Alder Flycatcher,Empidonax alnorum,L9790528,"Cut-Off Lake, Lake Jackson US-TX (29.0433,-95.5170)",2020-09-29 11:42,1.0,29.043325,-95.51702,True,False,True,S74214000
689,y00479,Pomarine/Parasitic Jaeger,Stercorarius pomarinus/parasiticus,L12394127,"95039, Moss Landing US-CA 36.80373, -121.76204",2020-09-29 11:37,1.0,36.803727,-121.76204,True,False,True,S74222290
690,comred,Common Redpoll,Acanthis flammea,L9512474,Hatcher Pass--Reed Lakes Trail,2020-09-29 11:24,50.0,61.8053071,-149.2031091,True,False,False,S74232672
691,rolhaw,Rough-legged Hawk,Buteo lagopus,L9512474,Hatcher Pass--Reed Lakes Trail,2020-09-29 11:24,1.0,61.8053071,-149.2031091,True,False,False,S74232672
692,y00014,Hammond's/Dusky Flycatcher,Empidonax hammondii/oberholseri,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-29 11:21,1.0,31.8815054,-109.1891165,True,False,False,S74221644
693,belspa2,Bell's Sparrow,Artemisiospiza belli,L10765565,"5920 George St, Rosamond US-CA 34.83098, -118.23604",2020-09-29 11:21,2.0,34.830984,-118.236036,True,False,True,S74215361
694,corfly,Cordilleran Flycatcher,Empidonax occidentalis,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-29 11:21,1.0,31.8815054,-109.1891165,True,False,False,S74221644
695,brocow,Bronzed Cowbird,Molothrus aeneus,L7898920,"2809 North 7th Street, Harlingen, Texas, US (26.221, -97.69)",2020-09-29 11:13,15.0,26.2209088,-97.6899394,True,False,True,S74210593
696,marmur,Marbled Murrelet,Brachyramphus marmoratus,L12375405,"18844 SE 42nd St, Issaquah US-WA 47.56959, -122.08586",2020-09-29 11:05,1.0,47.569589,-122.085864,True,False,True,S74220904
697,calgna,California Gnatcatcher,Polioptila californica,L283345,Guajome Regional Park,2020-09-29 11:04,1.0,33.2471763,-117.2729558,True,False,False,S74225043
698,layalb,Laysan Albatross,Phoebastria immutabilis,L12393539,"US (52.023, 174.755)",2020-09-29 11:03,20.0,52.0234478,174.7547443,True,False,True,S74218622
699,norful,Northern Fulmar,Fulmarus glacialis,L12393539,"US (52.023, 174.755)",2020-09-29 11:03,100.0,52.0234478,174.7547443,True,False,True,S74218622
700,bkfalb,Black-footed Albatross,Phoebastria nigripes,L12393539,"US (52.023, 174.755)",2020-09-29 11:03,5.0,52.0234478,174.7547443,True,False,True,S74218622
701,slbgul,Slaty-backed Gull,Larus schistisagus,L12393539,"US (52.023, 174.755)",2020-09-29 11:03,1.0,52.0234478,174.7547443,True,False,True,S74218622
702,y00727,Common/Forster's Tern,Sterna hirundo/forsteri,L3717961,Van Hook Recreation Area,2020-09-29 11:02,1.0,47.9482603,-102.3575504,True,False,False,S74208470
703,razorb,Razorbill,Alca torda,L4687553,Machias Bay,2020-09-29 11:00,4.0,44.6138117,-67.3461056,True,False,True,S74216957
704,bkbwoo,Black-backed Woodpecker,Picoides arcticus,L1061551,Yard-Buoy Avenue,2020-09-29 11:00,1.0,60.4943437,-151.2669325,True,True,True,S74223842
705,hawgoo,Hawaiian Goose,Branta sandvicensis,L868863,Wailoa River SP -- Waiakea Pond,2020-09-29 11:00,4.0,19.7168384,-155.074296,True,False,False,S74227296
706,hawcoo,Hawaiian Coot,Fulica alai,L868863,Wailoa River SP -- Waiakea Pond,2020-09-29 11:00,2.0,19.7168384,-155.074296,True,False,False,S74227296
707,attwoo1,American Three-toed Woodpecker,Picoides dorsalis,L1061551,Yard-Buoy Avenue,2020-09-29 11:00,1.0,60.4943437,-151.2669325,True,False,True,S74223842
708,spodov,Spotted Dove,Streptopelia chinensis,L868863,Wailoa River SP -- Waiakea Pond,2020-09-29 11:00,2.0,19.7168384,-155.074296,True,False,False,S74227296
709,x00776,Graylag x Swan Goose (Domestic type) (hybrid),Anser anser x cygnoides (Domestic type),L868863,Wailoa River SP -- Waiakea Pond,2020-09-29 11:00,1.0,19.7168384,-155.074296,True,False,False,S74227296
710,saggro,Greater Sage-Grouse,Centrocercus urophasianus,L12392179,"1535 N East Butte Rd, Jackson US-WY 43.50336, -110.77417",2020-09-29 10:48,2.0,43.503364,-110.774171,True,False,True,S74209829
711,rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,L2345696,"Vina Vieja, Gwinn and Sunnyslope Parks",2020-09-29 10:45,1.0,34.1579842,-118.0874081,True,False,False,S74229424
712,virwar,Virginia's Warbler,Leiothlypis virginiae,L10764560,Pueblo Canyon WTP Outfall/Wetland (Los Alamos County),2020-09-29 10:42,1.0,35.881418,-106.2483659,True,False,False,S74223157
713,vichum,Violet-crowned Hummingbird,Amazilia violiceps,L247122,Paton Center for Hummingbirds (Patons' Yard),2020-09-29 10:37,2.0,31.5390131,-110.7606337,True,False,False,S74215516
714,varbun,Varied Bunting,Passerina versicolor,L247122,Paton Center for Hummingbirds (Patons' Yard),2020-09-29 10:37,1.0,31.5390131,-110.7606337,True,False,False,S74215516
715,mexchi,Mexican Chickadee,Poecile sclateri,L339731,Cave Creek Canyon--Sunny Flat CG,2020-09-29 10:30,1.0,31.8847242,-109.1755749,True,False,False,S74231702
716,sprgro,Spruce Grouse,Falcipennis canadensis,L2782628,Tonsina beach,2020-09-29 10:26,1.0,60.0462534,-149.4391251,True,False,True,S74223472
717,pirang1,tanager sp. (Piranga sp.),Piranga sp.,L1944155,*Home*,2020-09-29 10:16,1.0,36.1752449,-94.4541407,True,False,True,S74208076
718,y00618,Gray/Dusky Flycatcher,Empidonax wrightii/oberholseri,L283374,McCormick Ranch--Camelback Lake (Chart House),2020-09-29 10:11,1.0,33.550265,-111.9235075,True,False,False,S74213751
719,bacspa,Bachman's Sparrow,Peucaea aestivalis,L6942028,Everglades Headwaters WMA--Hatchineha Unit,2020-09-29 10:07,1.0,28.026849,-81.4862978,True,False,False,S74221685
720,swtkit,Swallow-tailed Kite,Elanoides forficatus,L12391538,"4431–5351 Montgomery Rd, Richmond US-TX 29.62947, -95.88236",2020-09-29 10:06,1.0,29.629475,-95.882363,True,True,True,S74205737
721,owl1,owl sp.,Strigiformes sp.,L589914,Rendezvous Park,2020-09-29 10:00,1.0,41.705296,-111.8500444,True,False,False,S74219748
722,selasp,Selasphorus sp.,Selasphorus sp.,L2143052,Ortego Home (private),2020-09-29 09:54,1.0,28.7341731,-97.1371651,True,False,False,S74205928
723,melthr,Chinese Hwamei,Garrulax canorus,L4602230,Orchidland Estates 500' elev.,2020-09-29 09:50,1.0,19.551365,-155.003829,True,False,True,S74232918
724,javspa,Java Sparrow,Lonchura oryzivora,L4602230,Orchidland Estates 500' elev.,2020-09-29 09:50,1.0,19.551365,-155.003829,True,False,True,S74232918
725,hawama,Hawaii Amakihi,Chlorodrepanis virens,L4602230,Orchidland Estates 500' elev.,2020-09-29 09:50,1.0,19.551365,-155.003829,True,False,True,S74232918
726,apapan,Apapane,Himatione sanguinea,L4602230,Orchidland Estates 500' elev.,2020-09-29 09:50,6.0,19.551365,-155.003829,True,False,True,S74232918
727,grpchi,Greater Prairie-Chicken,Tympanuchus cupido,L6528257,Buena Vista Grassland/Marsh -- Taft Rd,2020-09-29 09:46,1.0,44.3247878,-89.5489272,True,False,True,S74204887
728,thbkin,Thick-billed Kingbird,Tyrannus crassirostris,L352346,Santa Gertrudis Lane (foot access only),2020-09-29 09:43,1.0,31.5620774,-111.047042,True,True,False,S74209883
729,larsho1,large shorebird sp.,Scolopacidae sp. (large shorebird sp.),L507756,Pt. Isabel Regional Shoreline,2020-09-29 09:40,6.0,37.9001201,-122.3251247,True,True,False,S74214501
730,y00226,Spotted/Eastern Towhee (Rufous-sided Towhee),Pipilo maculatus/erythrophthalmus,L1007741,Ringgold,2020-09-29 09:36,1.0,41.5073721,-100.7907629,True,False,False,S74235816
731,olispa,Olive Sparrow,Arremonops rufivirgatus,L375230,Bishop City Park (CTC 085),2020-09-29 09:36,1.0,27.5802355,-97.8023529,True,False,False,S74207168
732,y00496,Semipalmated/Western Sandpiper,Calidris pusilla/mauri,L591483,Saint Simons Island--Goulds Inlet,2020-09-29 09:34,,31.1570695,-81.3650036,True,False,False,S74226441
733,eurwig,Eurasian Wigeon,Mareca penelope,L420537,Nob Hill Pond,2020-09-29 09:33,1.0,37.521054,-122.2500711,True,True,False,S74212742
734,shtgro,Sharp-tailed Grouse,Tympanuchus phasianellus,L5234233,Sax-Zim Bog--Racek Rd. Sharp-tailed Grouse Lek,2020-09-29 09:31,1.0,47.0997743,-92.7196049,True,False,False,S74205866
735,y00598,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,L166463,Dauphin Island,2020-09-29 09:30,1.0,30.2504,-88.1058,True,False,False,S74229613
736,y00788,Golden-fronted/Red-bellied Woodpecker,Melanerpes aurifrons/carolinus,L486383,Commons Ford Ranch Metro Park,2020-09-29 09:21,1.0,30.3373826,-97.8930759,True,False,False,S74231204
737,parrot,parrot sp.,Psittaciformes sp. (parrot sp.),L859369,Harry Griffen Regional Park,2020-09-29 09:20,2.0,32.7859369,-116.98789,True,False,False,S74215366
738,bubfly,Buff-breasted Flycatcher,Empidonax fulvifrons,L290332,Evergreen Cemetery,2020-09-29 09:15,1.0,32.2649478,-110.9811517,True,True,False,S74216013
739,fuwduc,Fulvous Whistling-Duck,Dendrocygna bicolor,L284163,Galveston--Lafitte's Cove (UTC 068),2020-09-29 09:10,1.0,29.2169006,-94.9349016,True,False,False,S74205201
740,calcon,California Condor,Gymnogyps californianus,L851680,Grand Canyon NP--Yaki Point,2020-09-29 09:09,1.0,36.0587009,-112.0832974,True,False,False,S74228143
741,rallus,King/Clapper Rail,Rallus elegans/crepitans,L462851,Caw Caw Interpretive Center,2020-09-29 09:00,2.0,32.7913603,-80.1975989,True,False,False,S74224709
742,gcrfin,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,L5154166,Mt. Baker--Artist Point,2020-09-29 08:58,20.0,48.8464382,-121.6926813,True,False,False,S74229216
743,x00891,Steller's Jay x Woodhouse's Scrub-Jay (hybrid),Cyanocitta stelleri x Aphelocoma woodhouseii,L10276246,Amy’s place,2020-09-29 08:52,1.0,39.093588,-104.424767,True,True,True,S74208798
744,y00965,Nuttall's/Ladder-backed Woodpecker,Dryobates nuttallii/scalaris,L1434371,Desert Willow Golf Resort,2020-09-29 08:49,1.0,33.7667262,-116.3656196,True,False,False,S74211690
745,woopew,Western/Eastern Wood-Pewee,Contopus sordidulus/virens,L233704,Golden Ponds Park and Nature Area,2020-09-29 08:47,1.0,40.1694087,-105.1385843,True,True,False,S74218654
746,sagspa1,Sagebrush Sparrow,Artemisiospiza nevadensis,L365439,Pastorius Reservoir,2020-09-29 08:40,1.0,37.1999797,-107.8119278,True,True,False,S74218096
747,nobtyr,Northern Beardless-Tyrannulet,Camptostoma imberbe,L129054,Pena Blanca Lake,2020-09-29 08:35,2.0,31.401,-111.087,True,False,False,S74221149
748,casspa,Cassin's Sparrow,Peucaea cassinii,L6051577,TTU HSC by Preston Smith Library,2020-09-29 08:30,2.0,33.589673,-101.893598,True,False,True,S74209470
749,x00004,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,L1550970,The Rookery,2020-09-29 08:26,2.0,41.5075868,-81.2842757,True,False,False,S74204172
750,manduc,Mandarin Duck,Aix galericulata,L446946,Mile Square Regional Park,2020-09-29 08:18,1.0,33.7246609,-117.9395199,True,False,False,S74218343
751,cerwar,Cerulean Warbler,Setophaga cerulea,L663753,Tuckernuck Island,2020-09-29 08:12,1.0,41.3012815,-70.257225,True,True,False,S74211333
752,y00683,Western/Yellow-footed Gull,Larus occidentalis/livens,L670563,Salton Sea--North Shore marina,2020-09-29 08:12,1.0,33.5190985,-115.9383023,True,False,False,S74238273
753,vermiv1,Leiothlypis sp.,Leiothlypis sp.,L2180919,Baton Rouge--The Wolfe Den,2020-09-29 08:11,1.0,30.441522,-91.167453,True,False,True,S74203040
754,whehum,White-eared Hummingbird,Hylocharis leucotis,L264842,Miller Canyon--Beatty's Guest Ranch,2020-09-29 08:10,1.0,31.4156019,-110.2765277,True,True,False,S74232217
755,mancuc,Mangrove Cuckoo,Coccyzus minor,L12391264,"J.N. Ding Darling National Wildlife Refuge, Sanibel US-FL 26.45049, -82.11324",2020-09-29 07:56,1.0,26.450493,-82.113238,True,True,True,S74203977
756,helgui1,Helmeted Guineafowl (Domestic type),Numida meleagris (Domestic type),L2652888,Amelia Earhart Park,2020-09-29 07:52,1.0,25.8861129,-80.2765632,True,False,False,S74202952
757,budger1,Budgerigar (Domestic type),Melopsittacus undulatus (Domestic type),L2272159,"Private Personal Residence, NE, St.Pete, FL",2020-09-29 07:50,1.0,27.8211854,-82.6345242,True,True,True,S74201965
758,y00925,Summer/Scarlet Tanager,Piranga rubra/olivacea,L3183433,Baird Drive*,2020-09-29 07:45,1.0,35.7067128,-78.7186959,True,False,True,S74202007
759,phalar,phalarope sp.,Phalaropus sp.,L364733,Race Point,2020-09-29 07:45,4.0,42.0691855,-70.2381706,True,False,False,S74228409
760,y00629,Boat-tailed/Great-tailed Grackle,Quiscalus major/mexicanus,L1076700,Tyrrell Park--Cattail Marsh,2020-09-29 07:25,20.0,30.0074226,-94.1400433,True,False,False,S74217771
761,towhee1,towhee sp.,Melozone/Pipilo sp.,L1175561,Red Rock Canyon Open Space,2020-09-29 07:23,1.0,38.8473432,-104.8811263,True,False,False,S74209316
762,rotbec,Rose-throated Becard,Pachyramphus aglaiae,L234314,De Anza Trail--Tubac,2020-09-29 07:19,3.0,31.6128313,-111.040829,True,True,False,S74209499
763,relpar,Red-lored Parrot,Amazona autumnalis,L4254459,Brownsville Hike & Bike Trail,2020-09-29 07:12,2.0,25.9425249,-97.4908036,True,False,True,S74201122
764,flaowl,Flammulated Owl,Psiloscops flammeolus,L1529298,Intermountain Bird Observatory at Lucky Peak,2020-09-29 07:10,1.0,43.6056275,-116.0600716,True,False,False,S74230184
765,redava,Red Avadavat,Amandava amandava,L8670450,Helipad,2020-09-29 07:02,2.0,21.9835343,-159.344296,True,False,True,S74210475
766,chemun,Chestnut Munia,Lonchura atricapilla,L8670450,Helipad,2020-09-29 06:55,4.0,21.9835343,-159.344296,True,False,True,S74210354
767,bkfgra,Black-faced Grassquit,Melanospiza bicolor,L122388,Big Pine Key--Blue Hole,2020-09-29 06:53,1.0,24.705893,-81.380295,True,True,False,S74206490
768,benthr,Bendire's Thrasher,Toxostoma bendirei,L3251777,Wittmann--Jump the Moon Ranch,2020-09-29 06:48,1.0,33.730643,-112.535426,True,False,True,S74205360
769,y00651,Red-winged/Tricolored Blackbird,Agelaius phoeniceus/tricolor,L2096821,"17932 Lyons Valley Road, Jamul, California",2020-09-29 06:47,10.0,32.7149441,-116.7606032,True,False,True,S74204268
770,redjun,Red Junglefowl,Gallus gallus,L8670450,Helipad,2020-09-29 06:46,2.0,21.9835343,-159.344296,True,False,True,S74214507
771,y00822,Varied Thrush/American Robin,Ixoreus naevius/Turdus migratorius,L1839965,Windy Gap (King Co.),2020-09-29 06:34,10.0,47.1288646,-121.3965225,True,False,False,S74230228
772,shtspa,Nelson's/Saltmarsh Sparrow (Sharp-tailed Sparrow),Ammospiza nelsoni/caudacuta,L444827,Parker River NWR--Lot 1,2020-09-29 06:32,1.0,42.7897793,-70.8091271,True,False,False,S74198903
773,y00647,Northern Cardinal/Pyrrhuloxia,Cardinalis cardinalis/sinuatus,L393566,Casa de San Pedro B&B--Visitors Welcome,2020-09-29 06:25,1.0,31.4088134,-110.1067829,True,False,False,S74220352
774,y00333,Dark-eyed/Yellow-eyed Junco,Junco hyemalis/phaeonotus,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-29 05:30,4.0,31.8815054,-109.1891165,True,True,False,S74220217
775,swan1,swan sp.,Cygnus sp.,L6138225,Inter-Urban Pathway,2020-09-28 18:35,3.0,42.7408485,-84.4336773,True,False,False,S74187355
